TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-09,2025-04-09,FO,NSE,IDO,79279,,NIFTY,,2025-04-24,2025-04-24,21950.0,CE,NIFTY25APR21950CE,717.95,785.65,712.0,754.8,765.65,863.55,22399.15,754.8,49575,4725,191,325060395.0,141,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,79283,,NIFTY,,2025-04-24,2025-04-24,22000.0,CE,NIFTY25APR22000CE,750.0,775.0,605.45,714.65,748.35,822.65,22399.15,714.65,2627100,19050,17436,29694462855.0,10148,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,79287,,NIFTY,,2025-04-24,2025-04-24,22050.0,CE,NIFTY25APR22050CE,667.95,712.2,623.35,682.45,700.0,787.6,22399.15,682.45,46200,-4425,212,361352512.5,159,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,79379,,NIFTY,,2025-04-24,2025-04-24,22250.0,CE,NIFTY25APR22250CE,509.95,571.85,490.85,538.85,552.65,633.7,22399.15,538.85,42150,4200,768,1312254532.5,536,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,79411,,NIFTY,,2025-04-24,2025-04-24,22800.0,CE,NIFTY25APR22800CE,310.0,310.0,205.0,242.4,255.0,302.75,22399.15,242.4,955500,126375,28061,48477929636.25,18121,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,79490,,NIFTY,,2025-04-24,2025-04-24,23450.0,CE,NIFTY25APR23450CE,80.0,83.1,53.7,66.5,66.5,98.6,22399.15,66.5,119325,27600,3232,5699875485.0,2252,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,79513,,NIFTY,,2025-04-24,2025-04-24,23800.0,CE,NIFTY25APR23800CE,40.75,43.55,26.5,33.0,32.45,52.15,22399.15,33.0,1909275,44325,29286,52349563968.75,13375,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,79537,,NIFTY,,2025-04-24,2025-04-24,24050.0,CE,NIFTY25APR24050CE,33.1,33.1,17.05,20.45,21.5,32.25,22399.15,20.45,40050,-5850,1980,3574557982.5,1082,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,51786,,NIFTY,,2025-04-30,2025-04-30,20850.0,CE,NIFTY2543020850CE,0.0,0.0,0.0,2515.6,0.0,2515.6,22399.15,1638.35,0,0,0,0.0,0,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,51798,,NIFTY,,2025-04-30,2025-04-30,21050.0,CE,NIFTY2543021050CE,0.0,0.0,0.0,2321.3,0.0,2321.3,22399.15,1447.05,0,0,0,0.0,0,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,37805,,NIFTY,,2026-06-25,2026-06-25,23000.0,PE,NIFTY26JUN23000PE,0.0,0.0,0.0,1125.05,1125.05,1125.05,22399.15,1044.6,7575,0,0,0.0,0,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,62925,,NIFTY,,2026-03-26,2026-03-26,24000.0,PE,NIFTY26MAR24000PE,0.0,0.0,0.0,895.25,0.0,895.25,22399.15,1490.4,0,0,0,0.0,0,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,58623,,NIFTY,,2025-12-24,2025-12-24,22000.0,PE,NIFTY25DEC22000PE,644.0,713.35,631.0,705.8,706.0,589.3,22399.15,705.8,962500,47025,2691,4576077247.5,1811,F1,75,,,,,
2025-04-09,2025-04-09,FO,NSE,IDO,45874,,NIFTY,,2025-12-24,2025-12-24,17000.0,PE,NIFTY25DEC17000PE,74.0,88.9,72.0,85.75,81.2,74.45,22399.15,85.75,16575,8475,181,231901680.0,113,F1,75,,,,,
