TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-05-15,2025-05-15,FO,NSE,IDO,44918,,NIFTY,,2025-06-12,2025-06-12,26150.0,CE,NIFTY2561226150CE,59.0,59.0,59.0,59.0,59.0,60.0,25062.1,157.6,225,-75,1,1965675.0,1,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44888,,NIFTY,,2025-06-12,2025-06-12,25500.0,CE,NIFTY2561225500CE,107.65,266.4,107.65,227.45,227.55,137.55,25062.1,227.45,8925,6375,324,625163490.0,239,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44884,,NIFTY,,2025-06-12,2025-06-12,25400.0,CE,NIFTY2561225400CE,0.0,0.0,0.0,168.4,0.0,168.4,25062.1,390.1,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44840,,NIFTY,,2025-06-12,2025-06-12,24550.0,CE,NIFTY2561224550CE,0.0,0.0,0.0,446.15,0.0,446.15,25062.1,862.4,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44792,,NIFTY,,2025-06-12,2025-06-12,23700.0,CE,NIFTY2561223700CE,0.0,0.0,0.0,1269.0,1269.0,1269.0,25062.1,1539.4,150,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44778,,NIFTY,,2025-06-12,2025-06-12,23500.0,CE,NIFTY2561223500CE,0.0,0.0,0.0,1086.95,0.0,1086.95,25062.1,1719.4,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44766,,NIFTY,,2025-06-12,2025-06-12,23200.0,CE,NIFTY2561223200CE,0.0,0.0,0.0,1325.6,0.0,1325.6,25062.1,1998.9,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44758,,NIFTY,,2025-06-12,2025-06-12,23000.0,CE,NIFTY2561223000CE,0.0,0.0,0.0,1495.25,0.0,1495.25,25062.1,2189.85,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44756,,NIFTY,,2025-06-12,2025-06-12,22950.0,CE,NIFTY2561222950CE,0.0,0.0,0.0,1538.75,0.0,1538.75,25062.1,2238.05,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44744,,NIFTY,,2025-06-12,2025-06-12,22800.0,CE,NIFTY2561222800CE,0.0,0.0,0.0,1671.8,0.0,1671.8,25062.1,2383.45,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,44734,,NIFTY,,2025-06-12,2025-06-12,22650.0,CE,NIFTY2561222650CE,0.0,0.0,0.0,1808.05,0.0,1808.05,25062.1,2529.95,0,0,0,0.0,0,F1,75,,,,,
2025-05-15,2025-05-15,FO,NSE,IDO,40541,,NIFTY,,2025-06-05,2025-06-05,26050.0,CE,NIFTY2560526050CE,31.25,35.0,31.0,35.0,35.0,77.5,25062.1,123.2,525,525,15,29343300.0,3,F1,75,,,,,
