TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-24,2025-04-24,FO,NSE,IDO,38461,,NIFTY,,2025-05-08,2025-05-08,21700.0,PE,NIFTY2550821700PE,14.1,14.1,11.1,12.3,11.1,12.85,24246.7,12.3,5175,-3900,138,224725050.0,102,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38487,,NIFTY,,2025-05-08,2025-05-08,22300.0,PE,NIFTY2550822300PE,23.05,26.0,17.75,20.3,20.8,21.1,24246.7,20.3,63525,28725,2084,3488631180.0,984,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38495,,NIFTY,,2025-05-08,2025-05-08,22500.0,PE,NIFTY2550822500PE,27.65,28.4,21.3,24.6,25.65,25.3,24246.7,24.6,321300,65250,7245,12239327831.25,4082,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38507,,NIFTY,,2025-05-08,2025-05-08,22700.0,PE,NIFTY2550822700PE,34.45,34.45,25.0,31.35,31.9,32.55,24246.7,31.35,104400,50175,4101,6991480522.5,2656,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38510,,NIFTY,,2025-05-08,2025-05-08,22750.0,PE,NIFTY2550822750PE,33.6,35.0,29.3,33.0,33.95,32.0,24246.7,33.0,6600,2550,224,382736850.0,93,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38523,,NIFTY,,2025-05-08,2025-05-08,22900.0,PE,NIFTY2550822900PE,37.0,42.65,33.9,39.1,41.0,36.55,24246.7,39.1,69000,34425,1825,3139684353.75,1094,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38535,,NIFTY,,2025-05-08,2025-05-08,23100.0,PE,NIFTY2550823100PE,47.8,52.55,41.8,50.0,49.6,45.55,24246.7,50.0,64050,22875,1293,2244830193.75,800,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38541,,NIFTY,,2025-05-08,2025-05-08,23250.0,PE,NIFTY2550823250PE,56.1,63.75,52.25,60.0,62.85,54.7,24246.7,60.0,13500,4650,260,454512888.75,140,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38547,,NIFTY,,2025-05-08,2025-05-08,23400.0,PE,NIFTY2550823400PE,66.95,79.8,58.8,74.1,74.85,62.55,24246.7,74.1,105900,18525,3480,6125600250.0,2144,F1,75,,,,,
2025-04-24,2025-04-24,FO,NSE,IDO,38552,,NIFTY,,2025-05-08,2025-05-08,23450.0,PE,NIFTY2550823450PE,71.0,81.95,63.8,80.05,79.3,66.45,24246.7,80.05,14325,7050,287,506377203.75,147,F1,75,,,,,
