TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-01-21,2025-01-21,FO,NSE,IDO,53595,,NIFTY,,2027-12-30,2027-12-30,15000.0,PE,NIFTY27DEC15000PE,0.0,0.0,0.0,43.05,43.05,43.05,23024.65,4.3,475,0,0,0.0,0,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,40091,,NIFTY,,2025-06-26,2025-06-26,15000.0,PE,NIFTY25JUN15000PE,0.0,0.0,0.0,5.55,5.55,5.55,23024.65,0.05,2000,0,0,0.0,0,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,57709,,NIFTY,,2025-02-27,2025-02-27,26400.0,PE,NIFTY25FEB26400PE,0.0,0.0,0.0,2417.9,2417.9,2417.9,23024.65,3195.75,1350,0,0,0.0,0,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,57672,,NIFTY,,2025-02-27,2025-02-27,25700.0,PE,NIFTY25FEB25700PE,2115.7,2209.9,2115.7,2209.9,2209.9,2115.7,23024.65,2503.15,900,300,4,8351775.0,2,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,46496,,NIFTY,,2025-01-30,2025-01-30,25700.0,CE,NIFTY25JAN25700CE,2.85,3.7,2.75,3.25,2.8,2.85,23024.65,3.25,260125,109000,18725,12032305583.75,3040,F1,25,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,45109,,NIFTY,,2025-02-06,2025-02-06,25700.0,PE,NIFTY2520625700PE,0.0,0.0,0.0,1422.15,0.0,1422.15,23024.65,2599.45,0,0,0,0.0,0,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,56892,,NIFTY,,2025-03-27,2025-03-27,25700.0,CE,NIFTY25MAR25700CE,56.35,56.35,47.0,48.25,47.0,62.0,23024.65,48.25,2475,225,5,9656201.25,4,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,55109,,NIFTY,,2025-01-23,2025-01-23,25700.0,CE,NIFTY2512325700CE,1.1,1.4,0.85,1.1,0.85,1.1,23024.65,1.1,826050,207300,42799,82498677780.0,10464,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,56893,,NIFTY,,2025-03-27,2025-03-27,25700.0,PE,NIFTY25MAR25700PE,0.0,0.0,0.0,1748.15,0.0,1748.15,23024.65,2393.35,0,0,0,0.0,0,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,45105,,NIFTY,,2025-02-06,2025-02-06,25700.0,CE,NIFTY2520625700CE,8.65,10.35,5.3,6.65,6.75,8.6,23024.65,6.65,26325,5025,274,528286290.0,205,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,46504,,NIFTY,,2025-01-30,2025-01-30,25700.0,PE,NIFTY25JAN25700PE,2258.7,2571.3,2258.7,2570.35,2569.35,2318.9,23024.65,2570.35,32225,-50,14,9830972.5,9,F1,25,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,55110,,NIFTY,,2025-01-23,2025-01-23,25700.0,PE,NIFTY2512325700PE,0.0,0.0,0.0,2461.85,2461.85,2461.85,23024.65,2665.85,1500,0,0,0.0,0,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,42129,,NIFTY,,2025-12-24,2025-12-24,31000.0,CE,NIFTY25DEC31000CE,74.15,76.1,74.15,76.1,76.1,76.1,23024.65,48.5,12700,0,2,4661268.75,2,F1,75,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,45676,,NIFTY,,2025-01-30,2025-01-30,23350.0,CE,NIFTY25JAN23350CE,286.05,287.35,115.0,123.15,124.65,263.05,23024.65,123.15,388450,63000,116875,68833175677.5,43716,F1,25,,,,,
2025-01-21,2025-01-21,FO,NSE,IDO,51121,,NIFTY,,2025-03-27,2025-03-27,23350.0,PE,NIFTY25MAR23350PE,465.35,642.0,465.35,642.0,642.0,464.85,23024.65,551.4,3600,-375,17,30407932.5,14,F1,75,,,,,
