TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-18,2024-12-18,FO,NSE,IDO,52687,,NIFTY,,2025-01-02,2025-01-02,26400.0,PE,NIFTY2510226400PE,0.0,0.0,0.0,2838.3,0.0,2838.3,24198.85,2128.25,0,0,0,0.0,0,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,52909,,NIFTY,,2025-01-16,2025-01-16,26400.0,PE,NIFTY2511626400PE,0.0,0.0,0.0,1724.85,0.0,1724.85,24198.85,2065.6,0,0,0,0.0,0,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,48238,,NIFTY,,2025-01-09,2025-01-09,26400.0,CE,NIFTY2510926400CE,12.15,14.35,11.05,13.7,13.4,12.15,24198.85,13.7,8400,3225,65,128762227.5,25,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,48240,,NIFTY,,2025-01-09,2025-01-09,26400.0,PE,NIFTY2510926400PE,0.0,0.0,0.0,1585.3,0.0,1585.3,24198.85,2095.7,0,0,0,0.0,0,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,52414,,NIFTY,,2025-01-02,2025-01-02,22400.0,PE,NIFTY2510222400PE,8.0,8.0,6.15,7.45,7.45,8.0,24198.85,7.45,8550,3825,196,329386323.75,54,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,48654,,NIFTY,,2024-12-26,2024-12-26,25150.0,PE,NIFTY24DEC25150PE,759.6,929.05,759.6,923.0,923.0,759.6,24198.85,923.0,11950,1100,83,54082055.0,27,F1,25,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,55615,,NIFTY,,2025-02-27,2025-02-27,22400.0,CE,NIFTY25FEB22400CE,0.0,0.0,0.0,2070.15,0.0,2070.15,24198.85,2130.8,0,0,0,0.0,0,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,55616,,NIFTY,,2025-02-27,2025-02-27,22400.0,PE,NIFTY25FEB22400PE,75.0,82.0,73.0,76.1,76.2,72.35,24198.85,76.1,32100,14775,432,728246655.0,156,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,52609,,NIFTY,,2025-01-02,2025-01-02,25150.0,CE,NIFTY2510225150CE,75.9,80.35,52.45,56.2,58.7,77.15,24198.85,56.2,18975,-825,258,487808947.5,114,F1,75,,,,,
2024-12-18,2024-12-18,FO,NSE,IDO,89640,,NIFTY,,2029-06-28,2029-06-28,29000.0,CE,NIFTY29JUN29000CE,0.0,0.0,0.0,5677.9,0.0,5677.9,24198.85,4273.6,0,0,0,0.0,0,F1,25,,,,,
