TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-03-28,2025-03-28,FO,NSE,IDO,48173,,NIFTY,,2025-04-17,2025-04-17,22450.0,PE,NIFTY2541722450PE,28.3,30.2,26.2,27.0,27.0,28.3,23519.35,15.7,2250,1350,25,42144922.5,8,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,48129,,NIFTY,,2025-04-17,2025-04-17,22050.0,PE,NIFTY2541722050PE,17.6,17.6,14.1,15.0,15.0,22.2,23519.35,3.4,3225,1800,54,89361742.5,14,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,48119,,NIFTY,,2025-04-17,2025-04-17,21900.0,PE,NIFTY2541721900PE,0.0,0.0,0.0,22.9,22.9,22.9,23519.35,1.8,13500,0,0,0.0,0,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,48109,,NIFTY,,2025-04-17,2025-04-17,21650.0,PE,NIFTY2541721650PE,0.0,0.0,0.0,14.35,14.35,14.35,23519.35,0.55,300,0,0,0.0,0,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,48103,,NIFTY,,2025-04-17,2025-04-17,21500.0,PE,NIFTY2541721500PE,10.1,11.0,7.65,9.55,9.6,12.8,23519.35,9.55,35250,5625,735,1185694732.5,387,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,51948,,NIFTY,,2025-04-30,2025-04-30,23500.0,CE,NIFTY2543023500CE,534.65,546.6,374.4,420.7,427.0,529.1,23519.35,420.7,242850,109650,4990,8958168187.5,3728,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,51872,,NIFTY,,2025-04-30,2025-04-30,22400.0,CE,NIFTY2543022400CE,0.0,0.0,0.0,1420.0,1420.0,1420.0,23519.35,1285.75,0,0,0,0.0,0,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,51870,,NIFTY,,2025-04-30,2025-04-30,22350.0,CE,NIFTY2543022350CE,0.0,0.0,0.0,1153.4,0.0,1153.4,23519.35,1331.3,0,0,0,0.0,0,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,51854,,NIFTY,,2025-04-30,2025-04-30,22100.0,CE,NIFTY2543022100CE,0.0,0.0,0.0,1357.6,0.0,1357.6,23519.35,1564.75,0,0,0,0.0,0,F1,75,,,,,
2025-03-28,2025-03-28,FO,NSE,IDO,48077,,NIFTY,,2025-04-17,2025-04-17,21100.0,PE,NIFTY2541721100PE,0.0,0.0,0.0,8.9,8.9,8.9,23519.35,0.05,1050,0,0,0.0,0,F1,75,,,,,
