TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-01-10,2025-01-10,FO,NSE,IDO,55655,,NIFTY,,2025-02-27,2025-02-27,23400.0,CE,NIFTY25FEB23400CE,739.45,759.8,616.15,645.55,652.75,742.8,23431.5,645.55,30450,13725,924,1668344820.0,576,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,44958,,NIFTY,,2025-02-06,2025-02-06,23400.0,PE,NIFTY2520623400PE,296.55,395.0,277.75,350.1,346.4,249.0,23431.5,350.1,5925,5775,225,400655287.5,107,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,46519,,NIFTY,,2025-01-30,2025-01-30,25850.0,CE,NIFTY25JAN25850CE,5.6,6.4,4.25,5.2,5.2,5.6,23431.5,5.2,21425,275,628,405923155.0,245,F1,25,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,52886,,NIFTY,,2025-01-16,2025-01-16,25850.0,PE,NIFTY2511625850PE,0.0,0.0,0.0,1251.0,0.0,1251.0,23431.5,2389.85,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,52885,,NIFTY,,2025-01-16,2025-01-16,25850.0,CE,NIFTY2511625850CE,0.9,1.4,0.9,1.05,0.95,1.4,23431.5,1.05,126750,103050,17245,33435096596.25,4157,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,45120,,NIFTY,,2025-02-06,2025-02-06,25850.0,PE,NIFTY2520625850PE,0.0,0.0,0.0,1552.7,0.0,1552.7,23431.5,2291.45,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,46535,,NIFTY,,2025-01-30,2025-01-30,25850.0,PE,NIFTY25JAN25850PE,0.0,0.0,0.0,1306.15,1306.15,1306.15,23431.5,2323.4,50,0,0,0.0,0,F1,25,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,55123,,NIFTY,,2025-01-23,2025-01-23,25850.0,CE,NIFTY2512325850CE,2.45,3.65,2.05,3.4,3.2,3.0,23431.5,3.4,7500,3750,213,413001090.0,89,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,57678,,NIFTY,,2025-02-27,2025-02-27,25850.0,PE,NIFTY25FEB25850PE,0.0,0.0,0.0,1227.6,1227.6,1227.6,23431.5,2206.85,75,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,58786,,NIFTY,,2025-03-27,2025-03-27,25850.0,CE,NIFTY25MAR25850CE,76.95,77.0,76.95,77.0,77.0,75.6,23431.5,61.3,1125,300,4,7778088.75,2,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,45114,,NIFTY,,2025-02-06,2025-02-06,25850.0,CE,NIFTY2520625850CE,10.6,10.6,8.15,8.15,8.15,10.85,23431.5,1.7,2250,0,3,5818331.25,3,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,57669,,NIFTY,,2025-02-27,2025-02-27,25650.0,CE,NIFTY25FEB25650CE,0.0,0.0,0.0,37.0,37.0,37.0,23431.5,24.65,5550,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,52838,,NIFTY,,2025-01-16,2025-01-16,24850.0,CE,NIFTY2511624850CE,2.15,2.15,1.35,1.55,1.5,1.95,23431.5,1.55,456600,91575,56472,105256317900.0,15197,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,46408,,NIFTY,,2025-01-30,2025-01-30,24850.0,CE,NIFTY25JAN24850CE,20.0,22.7,15.5,17.5,16.9,21.6,23431.5,17.5,76775,14900,5231,3252100472.5,1759,F1,25,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,54713,,NIFTY,,2025-01-23,2025-01-23,22300.0,CE,NIFTY2512322300CE,0.0,0.0,0.0,1836.8,0.0,1836.8,23431.5,1189.75,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,43242,,NIFTY,,2025-01-30,2025-01-30,22450.0,PE,NIFTY25JAN22450PE,36.25,64.4,33.65,45.3,44.55,35.3,23431.5,45.3,113475,-325,8094,4551641396.25,3784,F1,25,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,44856,,NIFTY,,2025-02-06,2025-02-06,22300.0,CE,NIFTY2520622300CE,0.0,0.0,0.0,2061.7,0.0,2061.7,23431.5,1268.9,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,54714,,NIFTY,,2025-01-23,2025-01-23,22300.0,PE,NIFTY2512322300PE,15.0,28.15,10.0,17.25,16.8,11.65,23431.5,17.25,74475,52575,9391,15718644303.75,6120,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,52482,,NIFTY,,2025-01-16,2025-01-16,22450.0,PE,NIFTY2511622450PE,6.1,13.55,4.65,7.4,7.45,5.35,23431.5,7.4,695700,328200,201088,338711112397.5,78550,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,54751,,NIFTY,,2025-01-23,2025-01-23,22450.0,PE,NIFTY2512322450PE,14.75,38.65,14.75,23.75,23.75,16.35,23431.5,23.75,8025,7050,605,1019720452.5,378,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,51150,,NIFTY,,2025-02-13,2025-02-13,22300.0,PE,NIFTY2521322300PE,0.0,0.0,0.0,64.9,0.0,64.9,23431.5,39.25,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,52469,,NIFTY,,2025-01-16,2025-01-16,22300.0,PE,NIFTY2511622300PE,3.4,8.85,3.15,5.4,5.5,3.7,23431.5,5.4,2471025,1141200,267525,447551845856.25,84389,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,52477,,NIFTY,,2025-01-16,2025-01-16,22450.0,CE,NIFTY2511622450CE,1044.0,1044.0,1015.3,1029.65,1015.3,2267.65,23431.5,1029.65,150,150,4,7043895.0,2,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,51149,,NIFTY,,2025-02-13,2025-02-13,22300.0,CE,NIFTY2521322300CE,0.0,0.0,0.0,1447.4,0.0,1447.4,23431.5,1310.55,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,44857,,NIFTY,,2025-02-06,2025-02-06,22300.0,PE,NIFTY2520622300PE,0.0,0.0,0.0,17.9,0.0,17.9,23431.5,26.35,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,43241,,NIFTY,,2025-01-30,2025-01-30,22450.0,CE,NIFTY25JAN22450CE,1113.0,1113.0,1113.0,1113.0,1113.0,1500.0,23431.5,1113.0,500,150,6,3534450.0,1,F1,25,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,57686,,NIFTY,,2025-02-27,2025-02-27,26050.0,PE,NIFTY25FEB26050PE,0.0,0.0,0.0,1902.05,0.0,1902.05,23431.5,2399.55,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,89624,,NIFTY,,2029-06-28,2029-06-28,21000.0,CE,NIFTY29JUN21000CE,0.0,0.0,0.0,9799.75,0.0,9799.75,23431.5,8083.8,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,86146,,NIFTY,,2028-06-29,2028-06-29,21000.0,PE,NIFTY28JUN21000PE,0.0,0.0,0.0,907.2,0.0,907.2,23431.5,200.65,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,64687,,NIFTY,,2025-09-25,2025-09-25,21000.0,PE,NIFTY25SEP21000PE,0.0,0.0,0.0,51.55,0.0,51.55,23431.5,95.9,0,0,0,0.0,0,F1,75,,,,,
2025-01-10,2025-01-10,FO,NSE,IDO,64560,,NIFTY,,2025-03-27,2025-03-27,21000.0,CE,NIFTY25MAR21000CE,2910.95,2910.95,2727.0,2771.95,2796.05,2910.95,23431.5,2771.95,315875,375,93,165995610.0,68,F1,75,,,,,
