TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2024-12-02,2024-12-02,FO,NSE,IDO,64564,,NIFTY,,2025-03-27,2025-03-27,23000.0,CE,NIFTY25MAR23000CE,1800.0,2018.0,1769.15,1981.1,1973.25,1883.65,24276.05,1981.1,171350,-100,306,190340590.0,201,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,46031,,NIFTY,,2024-12-12,2024-12-12,23000.0,PE,NIFTY24D1223000PE,16.0,21.8,12.0,13.1,13.45,16.0,24276.05,13.1,749525,235100,76449,43986773063.75,19598,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,43271,,NIFTY,,2025-01-30,2025-01-30,23000.0,CE,NIFTY25JAN23000CE,1457.85,1713.7,1455.25,1681.3,1675.0,1571.8,24276.05,1681.3,91925,1100,306,187957350.0,136,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,47358,,NIFTY,,2024-12-19,2024-12-19,23550.0,CE,NIFTY24D1923550CE,0.0,0.0,0.0,945.65,945.65,945.65,24276.05,845.95,0,0,0,0.0,0,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,46263,,NIFTY,,2025-01-30,2025-01-30,23550.0,CE,NIFTY25JAN23550CE,1138.8,1138.8,1138.8,1138.8,1138.8,1010.2,24276.05,1155.3,4075,25,1,617220.0,1,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,55639,,NIFTY,,2025-02-27,2025-02-27,23000.0,CE,NIFTY25FEB23000CE,0.0,0.0,0.0,1604.65,0.0,1604.65,24276.05,1763.85,0,0,0,0.0,0,F1,75,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,57623,,NIFTY,,2025-02-27,2025-02-27,24550.0,CE,NIFTY25FEB24550CE,0.0,0.0,0.0,693.75,0.0,693.75,24276.05,709.55,0,0,0,0.0,0,F1,75,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,37810,,NIFTY,,2026-12-31,2026-12-31,23000.0,PE,NIFTY26DEC23000PE,710.0,710.0,625.0,625.0,625.0,548.0,24276.05,625.0,12425,-25,7,4136500.0,3,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,47414,,NIFTY,,2024-12-19,2024-12-19,24550.0,PE,NIFTY24D1924550PE,455.1,455.1,368.5,376.5,372.55,447.75,24276.05,376.5,1375,875,47,29310782.5,17,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,67780,,NIFTY,,2028-12-28,2028-12-28,23000.0,CE,NIFTY28DEC23000CE,0.0,0.0,0.0,6377.6,0.0,6377.6,24276.05,7134.85,0,0,0,0.0,0,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,53619,,NIFTY,,2027-12-30,2027-12-30,23000.0,PE,NIFTY27DEC23000PE,0.0,0.0,0.0,2201.3,0.0,2201.3,24276.05,362.25,0,0,0,0.0,0,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,46119,,NIFTY,,2024-12-12,2024-12-12,24550.0,CE,NIFTY24D1224550CE,74.0,158.45,62.85,138.55,141.0,94.5,24276.05,138.55,85850,20800,20544,12665706457.5,7052,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,57583,,NIFTY,,2025-02-27,2025-02-27,23550.0,CE,NIFTY25FEB23550CE,0.0,0.0,0.0,1228.3,0.0,1228.3,24276.05,1332.85,0,0,0,0.0,0,F1,75,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,42477,,NIFTY,,2024-12-26,2024-12-26,24550.0,PE,NIFTY24DEC24550PE,522.0,540.35,370.0,393.55,413.55,455.95,24276.05,393.55,47375,14425,2425,1513773912.5,1057,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,37749,,NIFTY,,2025-06-26,2025-06-26,23000.0,CE,NIFTY25JUN23000CE,2250.0,2424.8,2182.0,2395.35,2395.35,2271.75,24276.05,2380.35,32525,475,59,37352482.5,52,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,46120,,NIFTY,,2024-12-12,2024-12-12,24550.0,PE,NIFTY24D1224550PE,474.1,515.95,315.0,334.35,339.65,414.1,24276.05,334.35,24100,12900,931,580289890.0,347,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,37724,,NIFTY,,2024-12-26,2024-12-26,23000.0,CE,NIFTY24DEC23000CE,1305.05,1504.1,1223.2,1464.2,1466.85,1345.7,24276.05,1464.2,1260525,-24325,5789,3527908228.75,2385,F1,25,,,,,
2024-12-02,2024-12-02,FO,NSE,IDO,37748,,NIFTY,,2024-12-26,2024-12-26,23000.0,PE,NIFTY24DEC23000PE,50.0,64.2,42.6,44.2,45.5,51.7,24276.05,44.2,5263725,207025,131475,75760865753.75,30661,F1,25,,,,,
