TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-17,2025-02-17,FO,NSE,IDO,68405,,NIFTY,,2025-03-06,2025-03-06,21750.0,CE,NIFTY2530621750CE,1354.05,1355.65,1354.05,1354.65,1355.65,1690.45,22959.5,1354.65,300,300,4,6931383.75,4,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,45610,,NIFTY,,2025-03-13,2025-03-13,24600.0,CE,NIFTY2531324600CE,16.9,16.9,16.9,16.9,16.9,20.0,22959.5,16.9,2550,0,1,1846267.5,1,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,63108,,NIFTY,,2025-02-20,2025-02-20,21250.0,CE,NIFTY2522021250CE,1634.65,1750.0,1634.65,1685.0,1685.0,1816.1,22959.5,1720.85,75,0,5,8600775.0,5,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,63173,,NIFTY,,2025-02-20,2025-02-20,21350.0,CE,NIFTY2522021350CE,0.0,0.0,0.0,1716.7,1716.7,1716.7,22959.5,1620.9,75,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,61660,,NIFTY,,2029-12-27,2029-12-27,21000.0,PE,NIFTY29DEC21000PE,0.0,0.0,0.0,278.8,0.0,278.8,22959.5,215.0,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,89641,,NIFTY,,2029-06-28,2029-06-28,29000.0,PE,NIFTY29JUN29000PE,0.0,0.0,0.0,1746.95,0.0,1746.95,22959.5,1973.9,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,89639,,NIFTY,,2029-06-28,2029-06-28,28000.0,PE,NIFTY29JUN28000PE,0.0,0.0,0.0,1488.1,0.0,1488.1,22959.5,1627.55,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,89633,,NIFTY,,2029-06-28,2029-06-28,25000.0,PE,NIFTY29JUN25000PE,0.0,0.0,0.0,852.5,0.0,852.5,22959.5,815.3,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,89629,,NIFTY,,2029-06-28,2029-06-28,23000.0,PE,NIFTY29JUN23000PE,0.0,0.0,0.0,543.65,0.0,543.65,22959.5,456.8,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,71550,,NIFTY,,2027-06-24,2027-06-24,19000.0,PE,NIFTY27JUN19000PE,0.0,0.0,0.0,201.05,201.05,201.05,22959.5,78.95,525,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,71506,,NIFTY,,2026-12-31,2026-12-31,26000.0,PE,NIFTY26DEC26000PE,0.0,0.0,0.0,1760.05,1760.05,1760.05,22959.5,1712.3,1700,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,58649,,NIFTY,,2026-12-31,2026-12-31,22000.0,PE,NIFTY26DEC22000PE,665.0,665.0,654.0,654.0,654.0,640.0,22959.5,654.0,575,-75,2,3398925.0,2,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,58633,,NIFTY,,2026-12-31,2026-12-31,14000.0,PE,NIFTY26DEC14000PE,0.0,0.0,0.0,20.2,20.2,20.2,22959.5,0.3,1550,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,71473,,NIFTY,,2026-06-25,2026-06-25,24000.0,PE,NIFTY26JUN24000PE,0.0,0.0,0.0,822.05,822.05,822.05,22959.5,960.8,75,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,35222,,NIFTY,,2025-12-24,2025-12-24,30000.0,PE,NIFTY25DEC30000PE,0.0,0.0,0.0,4227.0,4227.0,4227.0,22959.5,5484.35,450,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,37796,,NIFTY,,2025-12-24,2025-12-24,23000.0,PE,NIFTY25DEC23000PE,758.55,798.0,712.0,719.2,712.0,722.05,22959.5,719.2,718550,2675,844,1503286143.75,676,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,55122,,NIFTY,,2025-12-24,2025-12-24,18000.0,PE,NIFTY25DEC18000PE,0.0,0.0,0.0,73.0,73.0,73.0,22959.5,6.3,2900,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,64683,,NIFTY,,2025-09-25,2025-09-25,19000.0,PE,NIFTY25SEP19000PE,0.0,0.0,0.0,8.9,0.0,8.9,22959.5,10.55,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,64681,,NIFTY,,2025-09-25,2025-09-25,18000.0,PE,NIFTY25SEP18000PE,0.0,0.0,0.0,3.05,0.0,3.05,22959.5,2.1,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,50970,,NIFTY,,2025-06-26,2025-06-26,27000.0,PE,NIFTY25JUN27000PE,3531.5,3564.85,3323.5,3325.85,3330.4,3393.8,22959.5,3325.85,47200,75,14,31935000.0,14,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,79728,,NIFTY,,2025-04-24,2025-04-24,25050.0,PE,NIFTY25APR25050PE,0.0,0.0,0.0,1628.4,0.0,1628.4,22959.5,1856.75,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,79643,,NIFTY,,2025-04-24,2025-04-24,24550.0,PE,NIFTY25APR24550PE,0.0,0.0,0.0,1262.55,0.0,1262.55,22959.5,1422.55,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,79528,,NIFTY,,2025-04-24,2025-04-24,23950.0,PE,NIFTY25APR23950PE,0.0,0.0,0.0,883.65,0.0,883.65,22959.5,959.5,0,0,0,0.0,0,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,79423,,NIFTY,,2025-04-24,2025-04-24,22900.0,PE,NIFTY25APR22900PE,415.0,453.85,375.1,378.2,376.7,382.1,22959.5,378.2,6975,1050,70,122323110.0,47,F1,75,,,,,
2025-02-17,2025-02-17,FO,NSE,IDO,79389,,NIFTY,,2025-04-24,2025-04-24,22400.0,PE,NIFTY25APR22400PE,276.75,276.75,233.95,236.6,233.95,235.15,22959.5,236.6,37575,150,25,42466076.25,19,F1,75,,,,,
