TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-02-06,2025-02-06,FO,NSE,IDO,48347,,NIFTY,,2025-03-27,2025-03-27,23100.0,CE,NIFTY25MAR23100CE,981.0,981.0,940.0,940.0,940.0,1008.0,23603.35,900.2,28650,-750,18,32469082.5,16,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,64690,,NIFTY,,2025-09-25,2025-09-25,23000.0,CE,NIFTY25SEP23000CE,0.0,0.0,0.0,5026.1,0.0,5026.1,23603.35,1953.6,0,0,0,0.0,0,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,64688,,NIFTY,,2025-09-25,2025-09-25,22000.0,CE,NIFTY25SEP22000CE,0.0,0.0,0.0,5865.75,0.0,5865.75,23603.35,2704.25,0,0,0,0.0,0,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,64684,,NIFTY,,2025-09-25,2025-09-25,20000.0,CE,NIFTY25SEP20000CE,0.0,0.0,0.0,7643.1,0.0,7643.1,23603.35,4462.65,0,0,0,0.0,0,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,79727,,NIFTY,,2025-04-24,2025-04-24,25050.0,CE,NIFTY25APR25050CE,0.0,0.0,0.0,244.65,0.0,244.65,23603.35,203.9,0,0,0,0.0,0,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,79646,,NIFTY,,2025-04-24,2025-04-24,24650.0,CE,NIFTY25APR24650CE,294.85,298.65,294.85,298.5,298.5,341.9,23603.35,308.3,2325,2325,31,58004400.0,7,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,79608,,NIFTY,,2025-04-24,2025-04-24,24200.0,CE,NIFTY25APR24200CE,0.0,0.0,0.0,485.05,0.0,485.05,23603.35,469.2,0,0,0,0.0,0,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,79503,,NIFTY,,2025-04-24,2025-04-24,23550.0,CE,NIFTY25APR23550CE,0.0,0.0,0.0,763.2,0.0,763.2,23603.35,793.25,0,0,0,0.0,0,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,79436,,NIFTY,,2025-04-24,2025-04-24,23100.0,CE,NIFTY25APR23100CE,0.0,0.0,0.0,1205.8,1206.55,1205.8,23603.35,1082.1,7350,0,0,0.0,0,F1,75,,,,,
2025-02-06,2025-02-06,FO,NSE,IDO,79434,,NIFTY,,2025-04-24,2025-04-24,23050.0,CE,NIFTY25APR23050CE,0.0,0.0,0.0,1038.3,0.0,1038.3,23603.35,1117.25,0,0,0,0.0,0,F1,75,,,,,
