TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-05-13,2025-05-13,FO,NSE,IDO,62138,,NIFTY,,2025-06-26,2025-06-26,21350.0,PE,NIFTY25JUN21350PE,46.8,46.8,37.1,37.85,38.3,44.55,24578.35,37.85,9150,-975,108,173272001.25,56,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,62172,,NIFTY,,2025-06-26,2025-06-26,21950.0,PE,NIFTY25JUN21950PE,0.0,0.0,0.0,62.1,62.1,62.1,24578.35,12.35,4125,0,0,0.0,0,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,62194,,NIFTY,,2025-06-26,2025-06-26,22350.0,PE,NIFTY25JUN22350PE,0.0,0.0,0.0,166.3,166.3,166.3,24578.35,26.55,900,0,0,0.0,0,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,62208,,NIFTY,,2025-06-26,2025-06-26,22700.0,PE,NIFTY25JUN22700PE,88.95,109.65,88.0,97.0,97.15,89.1,24578.35,97.0,47700,-5775,315,538500056.25,162,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,62326,,NIFTY,,2025-06-26,2025-06-26,23400.0,PE,NIFTY25JUN23400PE,135.8,166.95,132.45,164.6,165.55,136.9,24578.35,164.6,31050,-5325,582,1028142457.5,272,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,62350,,NIFTY,,2025-06-26,2025-06-26,23950.0,PE,NIFTY25JUN23950PE,217.25,259.9,214.6,259.5,259.5,203.0,24578.35,259.5,10950,2100,86,156041002.5,66,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,62414,,NIFTY,,2025-06-26,2025-06-26,25300.0,PE,NIFTY25JUN25300PE,589.0,826.05,588.0,813.8,806.2,583.75,24578.35,813.8,18900,10200,586,1142989368.75,424,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,55672,,NIFTY,,2025-07-31,2025-07-31,22250.0,PE,NIFTY25JUL22250PE,0.0,0.0,0.0,118.65,0.0,118.65,24578.35,70.15,0,0,0,0.0,0,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,55674,,NIFTY,,2025-07-31,2025-07-31,22300.0,PE,NIFTY25JUL22300PE,111.65,125.0,111.65,122.9,125.0,111.65,24578.35,122.9,101400,6675,140,235407011.25,74,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,55678,,NIFTY,,2025-07-31,2025-07-31,22400.0,PE,NIFTY25JUL22400PE,127.5,136.15,108.9,133.75,127.3,120.8,24578.35,133.75,82800,3900,138,233191642.5,107,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,55766,,NIFTY,,2025-07-31,2025-07-31,24200.0,PE,NIFTY25JUL24200PE,356.45,436.3,356.45,425.75,423.1,349.3,24578.35,425.75,8775,1500,39,71973768.75,31,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,64683,,NIFTY,,2025-09-25,2025-09-25,19000.0,PE,NIFTY25SEP19000PE,46.15,49.8,44.0,46.95,46.2,47.15,24578.35,46.95,86700,-450,123,175705413.75,82,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,62955,,NIFTY,,2026-03-26,2026-03-26,30000.0,PE,NIFTY26MAR30000PE,0.0,0.0,0.0,4604.45,0.0,4604.45,24578.35,4188.55,0,0,0,0.0,0,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,50557,,NIFTY,,2026-06-25,2026-06-25,18000.0,PE,NIFTY26JUN18000PE,0.0,0.0,0.0,3088.05,0.0,3088.05,24578.35,25.5,0,0,0,0.0,0,F1,75,,,,,
2025-05-13,2025-05-13,FO,NSE,IDO,58641,,NIFTY,,2026-12-31,2026-12-31,18000.0,PE,NIFTY26DEC18000PE,0.0,0.0,0.0,76.1,76.1,76.1,24578.35,52.4,5175,0,0,0.0,0,F1,75,,,,,
