TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-23,2025-04-23,FO,NSE,IDO,35221,,NIFTY,,2025-12-24,2025-12-24,30000.0,CE,NIFTY25DEC30000CE,57.05,62.4,55.35,61.75,59.55,54.95,24328.95,61.75,88775,-7125,278,626737631.25,138,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,62912,,NIFTY,,2026-03-26,2026-03-26,18000.0,CE,NIFTY26MAR18000CE,0.0,0.0,0.0,6870.7,0.0,6870.7,24328.95,7434.75,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,51453,,NIFTY,,2026-06-25,2026-06-25,21000.0,CE,NIFTY26JUN21000CE,0.0,0.0,0.0,3881.9,0.0,3881.9,24328.95,5142.85,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,53633,,NIFTY,,2027-12-30,2027-12-30,28000.0,CE,NIFTY27DEC28000CE,0.0,0.0,0.0,2639.2,0.0,2639.2,24328.95,3165.65,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,86141,,NIFTY,,2028-06-29,2028-06-29,19000.0,CE,NIFTY28JUN19000CE,0.0,0.0,0.0,6252.25,0.0,6252.25,24328.95,9177.3,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,86145,,NIFTY,,2028-06-29,2028-06-29,21000.0,CE,NIFTY28JUN21000CE,0.0,0.0,0.0,5226.55,0.0,5226.55,24328.95,7751.35,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,86151,,NIFTY,,2028-06-29,2028-06-29,24000.0,CE,NIFTY28JUN24000CE,0.0,0.0,0.0,3918.85,0.0,3918.85,24328.95,5838.15,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,89612,,NIFTY,,2029-06-28,2029-06-28,18000.0,CE,NIFTY29JUN18000CE,0.0,0.0,0.0,11678.65,0.0,11678.65,24328.95,10889.2,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,61390,,NIFTY,,2029-12-27,2029-12-27,18000.0,CE,NIFTY29DEC18000CE,0.0,0.0,0.0,11362.4,0.0,11362.4,24328.95,11344.05,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,61402,,NIFTY,,2029-12-27,2029-12-27,19000.0,CE,NIFTY29DEC19000CE,0.0,0.0,0.0,10714.6,0.0,10714.6,24328.95,10672.55,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,61748,,NIFTY,,2029-12-27,2029-12-27,24000.0,CE,NIFTY29DEC24000CE,0.0,0.0,0.0,7730.0,0.0,7730.0,24328.95,7607.3,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,61778,,NIFTY,,2029-12-27,2029-12-27,26000.0,CE,NIFTY29DEC26000CE,0.0,0.0,0.0,6686.95,0.0,6686.95,24328.95,6548.95,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,61794,,NIFTY,,2029-12-27,2029-12-27,27000.0,CE,NIFTY29DEC27000CE,0.0,0.0,0.0,6201.65,0.0,6201.65,24328.95,6059.25,0,0,0,0.0,0,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79207,,NIFTY,,2025-04-24,2025-04-24,20500.0,PE,NIFTY25APR20500PE,0.95,1.2,0.6,1.0,0.9,1.05,24328.95,1.0,3001425,-668850,147172,226285751388.75,24132,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79211,,NIFTY,,2025-04-24,2025-04-24,20550.0,PE,NIFTY25APR20550PE,0.9,1.7,0.55,0.95,0.85,1.1,24328.95,0.95,114600,-32175,33267,51274461138.75,6187,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79220,,NIFTY,,2025-04-24,2025-04-24,20750.0,PE,NIFTY25APR20750PE,1.05,1.25,0.6,0.85,1.1,1.15,24328.95,0.85,38925,-38175,13649,21242018306.25,3682,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79232,,NIFTY,,2025-04-24,2025-04-24,21050.0,PE,NIFTY25APR21050PE,0.9,1.2,0.55,1.0,0.55,1.3,24328.95,1.0,45750,4350,15190,23982172882.5,4001,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79383,,NIFTY,,2025-04-24,2025-04-24,22300.0,PE,NIFTY25APR22300PE,3.0,3.0,0.8,1.35,1.4,2.0,24328.95,1.35,1024650,-478500,177597,297046924646.25,33365,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79385,,NIFTY,,2025-04-24,2025-04-24,22350.0,PE,NIFTY25APR22350PE,1.35,1.75,0.85,1.5,1.3,2.1,24328.95,1.5,153375,-90375,43959,73690485982.5,11126,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79435,,NIFTY,,2025-04-24,2025-04-24,23050.0,PE,NIFTY25APR23050PE,2.3,4.25,2.05,3.3,3.7,4.75,24328.95,3.3,759375,-598650,171122,295865297403.75,38474,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79512,,NIFTY,,2025-04-24,2025-04-24,23750.0,PE,NIFTY25APR23750PE,8.0,14.7,4.5,8.45,8.55,13.35,24328.95,8.45,1871325,330150,598691,1066790872792.5,171642,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,79724,,NIFTY,,2025-04-24,2025-04-24,24950.0,PE,NIFTY25APR24950PE,778.7,796.9,608.4,639.7,653.15,742.0,24328.95,639.7,2475,1275,182,349809093.75,105,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,51763,,NIFTY,,2025-04-30,2025-04-30,20450.0,PE,NIFTY2543020450PE,2.7,2.7,1.65,2.45,2.55,2.65,24328.95,2.45,78000,34950,3056,4687558803.75,827,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,51795,,NIFTY,,2025-04-30,2025-04-30,20950.0,PE,NIFTY2543020950PE,2.1,6.1,2.1,3.9,3.15,2.75,24328.95,3.9,6600,5100,267,419588696.25,127,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,51803,,NIFTY,,2025-04-30,2025-04-30,21100.0,PE,NIFTY2543021100PE,3.15,4.15,2.35,3.6,3.1,3.15,24328.95,3.6,40050,6000,3765,5958943338.75,1957,F1,75,,,,,
2025-04-23,2025-04-23,FO,NSE,IDO,51823,,NIFTY,,2025-04-30,2025-04-30,21350.0,PE,NIFTY2543021350PE,4.3,5.4,3.05,4.35,5.4,4.15,24328.95,4.35,6300,-975,217,347532442.5,119,F1,75,,,,,
